block_number,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0x4104b135DBC9609Fc1A9490E61369036497660c8,0x4b13006980aCB09645131b91D259eaA111eaF5Ba,0x6B3595068778DD592e39A122f4f5a5cF09C90fE2,0x6BeA7CFEF803D1e3d5f7C0103f7ded065644e197,0x9C4A4204B79dd291D6b6571C5BE8BbcD0622F050,0xC011a73ee8576Fb46F5E1c5751cA3B9Fe0af2a6F,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF
14682282,24.492667995489157,0.6840977972426135,,2.6871241699599757,0.3123048450642468,0.1425103240292504,4.985395420448076,2803.81221,0.2685522946053722,66.6532103226007
14688633,23.307064694414255,0.616441673276357,,2.2974124375632723,0.2988778022542861,0.13570977469546353,4.359150724142696,2717.555513,0.2579808068543295,63.40507076482971
14695015,22.4514167730961,0.6357322165522088,,2.367603876678225,0.2970059163527438,0.13983174021798475,4.7766314978354725,2816.6936499999997,0.2605544790909548,64.06999686599393
14701368,22.055666870792713,0.6433940767965297,,2.367108849432066,0.2954367738118533,0.1338096981276069,4.70640885256978,2852.919109,0.2575555717617411,64.01674426748515
14707704,25.36132503122814,0.6242436167203079,,2.319087665412882,0.2847457858079269,0.13517035250345982,4.604189236385185,2772.245064,0.2516607934214031,62.28042826748892
14713965,28.731165791678688,0.635344946241111,,2.616399227668877,0.3021737967227577,0.1572478226355662,5.019251846177214,2926.299866,0.2569575686730292,66.42611640543537
14720256,25.432527695364218,0.5996800478929672,,2.2684549237714444,0.2828529447442329,0.15440932853833322,4.491348244060804,2735.270596,0.2419629688371141,60.00133573664336
14726562,24.785574573703784,0.5751090546817471,,2.245862903320959,0.2793177427681483,0.14284649091170995,4.572613023396669,2687.325123,0.2379575928146911,58.58636760061775
14732824,23.275112444601103,0.5330777690685171,,2.1372919524628005,0.2683817348096485,0.1399136699168673,4.3265230523614395,2629.164695,0.2311716224852135,53.56524797172394
14739153,22.130453719292017,0.5086005993332385,,2.1057106755111494,0.2515421865644738,0.132213438576106,4.2124135312580835,2508.533551,0.2220455574351406,51.7746400310616
14745349,17.03289648453148,0.4349860492424402,,1.7383800513115957,0.2187631768343805,0.1086872657757965,3.224543315135202,2226.751183,0.2000863167250548,45.063924115060665
14751553,17.832464732942668,0.4546202244104879,,1.7835947108616206,0.2153805076188734,0.11025826053095,3.2643096160941703,2333.3898,0.2049038433850383,44.74024405844508
14757898,11.681039432324205,0.3494323397322257,,1.3270420679906194,0.1566306602274492,0.07759873658109145,2.4727662457373856,2068.76274,0.1796344983744082,32.591913101687815
14764083,10.605517497992864,0.3075195695425172,,1.1623377734052238,0.1402936081496222,0.061242011515803704,2.4929217732754902,1948.3879879999997,0.1741513674648643,29.32866719185043
14770450,11.336134638932755,0.323468383591326,,1.4065268120698615,0.143263428209992,0.06393153876628141,2.579821042233169,1997.932484,0.1748377654599626,31.15996402473657
14776688,8.582989085193919,0.304382930139508,,1.3110521953765777,0.1269007455002842,0.06294733733452504,2.7279226137328614,2052.652678,0.1782446084927358,33.30996812996745
14782979,9.180369464593914,0.312569766852281,,1.3813349747596335,0.1283617822140126,0.08661585776117994,3.0228377666241646,2137.010144,0.1806435277519643,35.779580424355174
14789270,8.295929744034385,0.2789411177037623,,1.2599197078214668,0.1250841850421253,0.08258831188686855,2.6983172775053976,2015.3345930000003,0.1708553648505257,33.24329145206078
14795550,8.349479509054117,0.2969324939721789,,1.4331220194750394,0.1299069484652566,0.09835430831072375,2.8798216693232184,2087.372148,0.1745907477680744,34.26042880748953
14801795,7.017599951423424,0.2727948993993638,,1.2591901708557125,0.1227281343330519,0.0926374200998984,2.4680010509260173,1907.3389610000002,0.1595660189677456,30.765021122658457
14807910,6.550765194070657,0.287332393068522,,1.3559053656337618,0.1286918144002937,0.08260359508049114,2.6800071730000985,2014.318482,0.1642664068035378,32.683479251115884
14814064,6.230491157703938,0.2713465873905486,,1.2900427154097045,0.1238253093829839,0.0803317329029159,2.5444161150875853,1955.854486,0.1580870838093326,31.692269311849486
14820219,6.461679857940858,0.2709089702781483,,1.4503712263488713,0.1239871244923856,0.08137219601171289,2.576343441669454,1970.3621140000002,0.1559508987823985,32.71644566207012
14826338,8.191266146287202,0.2782440434090339,,1.4547154865970793,0.1233201385208916,0.08277778142590181,2.7330112807450946,2041.0192209999998,0.1599816900385463,32.87680253119265
14832560,7.072379542174974,0.266827412509981,,1.529305185494491,0.1181119569295781,0.07928992088180986,2.580094628112554,1962.8862820000002,0.1517751071246798,31.839276382438424
14838638,6.920016644878055,0.2645187041775731,,1.6606863794802877,0.1209450870352944,0.0729390086318671,2.6038689741605987,1973.082907,0.1517025572985625,34.410412143489204
14844801,7.242613062291253,0.2596424556336924,,1.6466191557497059,0.1183015115128108,0.0579498730782735,2.54419252755814,1937.723764,0.1474840919021432,32.57845383034407
14850895,6.729976870677547,0.2395623968299705,,1.4648720408619051,0.1181801888364951,0.0496664266412741,2.369771757489589,1788.2933970000001,0.134399104835656,28.73612309734811
14857111,6.621441168942733,0.2284187474224735,,1.4071136898392835,0.1126789132477168,0.0489222556699788,2.4290495192040042,1713.0441739999999,0.1287581716992395,31.85414376914673
14863274,6.829419700740035,0.2356596551330483,,1.5178271978481825,0.1177554812406974,0.0500534048456844,2.476966745908998,1790.2226359999997,0.1320389154268655,31.564325143631667
14869429,6.885673426493983,0.2138718851751199,,1.4876339757202652,0.1189457776270656,0.04992244089794535,2.5857184682994347,1808.318571,0.1325190834565337,31.593760095424656
14875531,7.457079557602189,0.2325779945552584,,1.6801546642958627,0.1308327811611998,0.056511227723089946,3.344014797358726,1989.035278,0.1402275232099476,34.45402487639732
14881678,7.520093458989226,0.2277116079742541,,1.8643389244960908,0.1241395585044191,0.06295924515159604,3.1275903926027837,1938.294869,0.135619076095724,32.80026892765912
14887796,6.612777303840543,0.2102966319741834,,1.6269088076022218,0.1156503101133383,0.057757184231652006,2.869223969551502,1816.133102,0.1292489280927979,29.46238866280463
14893958,6.75060963888017,0.2120785179752106,,1.6850625230857066,0.0952118795145025,0.057629733957843696,3.0369236994246425,1831.5215660000001,0.1272324477597036,29.744610492689542
14900090,6.474013358065385,0.2000637844481981,,1.5465665156370276,0.0864789904172436,0.054753518867974846,2.690397926479749,1766.602251,0.1228319811659749,29.444362490478458
14905987,5.686322405835344,0.2031926101410824,,1.574604662789517,0.0867703646399572,0.0551155790441682,2.679410811847114,1792.9124789999998,0.1218382195341181,29.830986729965744
14911930,5.629034883291429,0.2073515685428534,,1.5461348767601324,0.0973688304747436,0.0548280255106119,2.6083952232609176,1800.971998,0.1220271553317731,29.96132701084393
14917722,5.710632563278251,0.2130507162401018,,1.5976826653323646,0.1037817282875523,0.054896776815083204,2.7441975113590433,1852.469225,0.1241894641454379,32.28302505853016
14923680,4.960800042005461,0.2090882928795116,,1.5555593170500934,0.097649856278161,0.051449712257290656,2.7420950816592913,1810.108437,0.1222738976522689,30.92749636288046
14929562,5.7460206924310855,0.2067434226723009,,1.4877163291158317,0.0961878964872655,0.050967634707402704,2.6449274159305367,1789.8085469999999,0.1193231873432454,29.20767461209484
14935369,6.039624475374495,0.2178047828354617,,1.4859339223869434,0.0954192635890927,0.05137007320628205,2.6748861253542193,1779.106657,0.1165629820071939,29.22569438560175
14941265,5.613733770872937,0.1930396606205034,,1.3645442681200168,0.0886427459634432,0.047318878700900555,2.456555223755279,1652.757457,0.1082763760879888,27.212848872254867
14947134,5.116177820589595,0.1755038581407009,,1.1802796114145178,0.0730084593875971,0.0453112025746537,2.310340408818478,1523.3285559999997,0.1000104448686087,26.0419165566654
14952970,5.34800026413266,0.1648947006668194,,1.1258539141293031,0.0687412484170068,0.0425556459634241,2.192114394190094,1426.738698,0.0926834359858418,23.79426733194531
14958807,4.851222229859911,0.1378981790230322,,0.9640473269474631,0.0628373667706003,0.03593842401580655,1.892013022888864,1202.416938,0.0816157331036654,20.4801903078403
14964553,4.593013550301356,0.1363024862680588,,1.0007382588193783,0.0612046908108577,0.0363952701204803,1.8312203578962545,1204.716101,0.0798537686887633,20.518552780884487
14970299,4.575442171561482,0.1353510064878247,,1.1065874513537528,0.0596596583279164,0.0342926769111357,1.958013735461693,1230.207905,0.0818320127133956,20.78127791644233
14976124,4.239993427468416,0.1144359518069285,,0.9305699267256198,0.0508206307094027,0.0295862970585135,1.7111423823538363,1050.034019,0.0684162086639684,18.10111943477642
14981989,4.062768938977256,0.1185182331222181,,1.0212956309380623,0.0506720127598609,0.0309934754264187,1.7395267900269458,1082.893291,0.068503681213086,22.242673014785684
14987810,4.00418920406068,0.1062430231245374,,0.9292842809212847,0.0477814884186926,0.0295610283414145,1.5619732475525199,992.45537,0.0605942613968034,19.158676649443635
14993519,4.193624313346138,0.1319630912298767,,1.0302240375267875,0.0547026829401904,0.0351827629235164,2.073950692824571,1121.269709,0.0662508095649812,19.685051293960026
14999386,5.181844666970742,0.1309287162982314,,1.1102371322603832,0.0539092371837202,0.03481605341293055,3.2308830190548337,1126.972236,0.0664728744726776,19.85737793102265
15004852,5.223791384962831,0.1307514414199677,,1.2335271182654335,0.0552177790341655,0.03426182429083935,3.1123553338475674,1119.958325,0.066695456340986,20.509904769170973
15010209,5.0818678065734515,0.1227028342376458,,1.1911621965734305,0.0526812565535417,0.031505823078991455,2.9712904621829566,1046.755834,0.062484197957476,19.10384166631633
15015519,5.2530837325795705,0.1330961942457985,,1.2530076473048042,0.0583248227920073,0.0337620396828218,3.116130412486499,1142.12923,0.0759466555462155,20.45535911697017
15020887,5.452459094483412,0.1473875446273133,,1.273782917204816,0.0635698050135505,0.0404628666927887,3.0365391270425546,1219.424765,0.0837221157118926,26.37564653580181
15026232,5.365492343678426,0.1479845825135015,,1.2442118394688122,0.0650475903886706,0.04009040553070985,2.852529212707476,1238.73445,0.0784911059875096,27.631634606660946
15031538,5.530929699530722,0.1411183360654197,,1.1473994351965275,0.0619579178582607,0.0373856244159147,2.658195624207778,1195.340509,0.0745701353835233,24.888290886563468
15036951,5.356511591679709,0.1402771591517249,,1.1435537260657451,0.0611216053394452,0.035261445017660195,2.421760690792654,1188.215334,0.0735384992093166,25.3590035042234
15042266,4.847964060402279,0.1341188755242747,,1.0822670080237256,0.0584314625667929,0.03380470831539615,2.4639429766754835,1135.91846,0.070980815697467,23.41634764510046
15047599,4.638799686713915,0.1244244052295417,,1.0474745632082794,0.0562569914389881,0.03226543796347485,2.366188586505282,1093.049964,0.0684619021740644,23.394513514643013
15053229,4.858053929613211,0.1209619471193165,,0.9822201169757641,0.0539917903918066,0.03101370158361955,2.2950492717770814,1066.007472,0.0668950095824196,23.703604150699228
15059678,4.850734049864713,0.1174565767647739,,0.9696980930106174,0.0529999712459454,0.029133081218808053,2.2024914250055114,1054.218738,0.065603128442837,23.13607781944444
15066174,4.863985430322364,0.1184825390201473,,0.9789771376998446,0.0540091032121626,0.02990777831353305,2.6125451205648744,1064.703747,0.0676296039325512,23.45741501979118
15072708,4.762482736154558,0.1183405732428578,,1.0121337145547042,0.05429532911857,0.0300191728747129,2.588286551904729,1069.288246,0.0668712938025702,23.26717100427152
15079142,4.950653947015475,0.1238418511496547,,1.090671985933181,0.0547738995184578,0.03163795257504405,2.8507708641331506,1148.83278,0.0720748932020066,24.32351531168297
15085622,5.210863187168885,0.1182024016639355,,1.0844410702496037,0.0545728951499031,0.03181997055400495,2.631527821259264,1129.944619,0.0694282957943895,23.63727109480527
15092096,5.323865754199421,0.1248230864297141,,1.1442768148637528,0.0563393374301412,0.0334814073660716,2.6232298410930293,1185.187989,0.0721531569891641,24.872171046665542
15098515,5.247954288853499,0.1338093496639728,,1.180588372979321,0.0596629919626515,0.038232137907518796,2.687913875519061,1234.941575,0.0746628229479807,25.17142918251672
15105072,5.077714973408109,0.1320469643504876,,1.1510473033282063,0.0581265663351728,0.03784550093025925,2.5007346428458748,1212.124084,0.0729198489198634,24.45742571158602
15111492,5.160866225669687,0.132717375632406,,1.235860165910342,0.0580125642102244,0.0372282045481966,2.5830032409540777,1214.217489,0.0727316704092252,24.980087311490447
15117973,5.146789478558588,0.1378151360631424,,1.300778723593082,0.0540572121358993,0.03580624622720745,2.4238246353867328,1162.499324,0.0692751666039937,23.82173525749229
15124468,5.003986267244094,0.1352426532647591,,1.1384872808257942,0.0551557190160664,0.0289603952600258,2.2896827584257102,1094.025298,0.0667293813822011,22.25972733164386
15130979,4.7726175788776235,0.1276695129906239,,1.1200847502759017,0.0517092916200104,0.0280934571419989,2.3273353384779094,1034.376934,0.0607838275255273,21.17092482371336
15137384,4.851993795957174,0.1356756793660004,,1.2354271614363044,0.0521224830621319,0.02955054793517025,2.488764319576234,1111.702966,0.0677228506239647,22.172447129479128
15143928,5.207973388954165,0.1450788148687795,,1.3893635846593475,0.0542409713293036,0.0314493722064325,2.7190071157847235,1188.538501,0.0781923064938909,23.170325939843234
15150360,5.232753199343336,0.1503788341012688,,1.3952782606821792,0.057976654789687,0.033700898863782,2.535729032991686,1229.005412,0.0801175815863007,27.48016007964222
15156810,5.5152043407241464,0.1615674849896904,,1.4500528516621407,0.063743869393699,0.03918262211498785,2.8089046341751516,1351.260447,0.0799304498220315,27.568989253694056
15163245,5.520166257147334,0.1647294410458828,,1.393043688109711,0.0629757987392441,0.0390868133676284,2.6576019837749114,1335.361243,0.0771593828417232,26.25706004476981
15169695,6.152306901627952,0.1978718796577442,,1.505840735289635,0.074507544168403,0.0477128740449331,2.94714420872092,1580.173727,0.0892776287159245,28.45980007420161
15176172,6.679294485176649,0.1982771764192329,,1.416417977512665,0.0703574916313983,0.0447048965884096,2.9511108654429448,1535.1555610000003,0.086044777344852,27.82820199978492
15182610,6.578714619062367,0.195844796606331,,1.3181567728169625,0.0684677627807552,0.043356372480240504,2.8586049827748736,1516.685197,0.0852948945426519,26.185054680945807
15189090,6.604137559649864,0.188088876292458,,1.4107984872520016,0.0710373671802329,0.0470953381919878,3.290890751418205,1570.541497,0.0876786766453928,26.70430471814927
15195557,6.727291179968601,0.1789480555788469,,1.328756551093595,0.067285486358355,0.0457062238919755,3.0219947392955726,1531.550148,0.0850640508205083,26.40037253647541
15202013,6.552975039756138,0.1813546671318123,,1.341270857465588,0.0683792920049907,0.0460410598448609,3.228440993021373,1545.370296,0.0849523754382894,28.4219187195055
15208411,6.650598395560408,0.1937256342622113,,1.349944449653802,0.0711046259767618,0.04063893956716865,3.416027526180608,1593.4532580000002,0.0841854931785287,28.83359686053254
15214815,6.085959740450223,0.1699278307554743,,1.3572004343813329,0.06580566669021,0.035349055339492896,2.9887370660611134,1432.536854,0.075897922086958,24.93549319839998
15221189,5.774592876852845,0.1652677583222607,,1.2786003074138184,0.0658332954417284,0.034910753954761106,2.9764892898724256,1443.4253849999998,0.0768522708719119,24.91422896663248
15227617,6.311158291229348,0.1861656046601534,,1.3837982825157822,0.074587407957689,0.040743146444817094,3.7286808869694714,1634.285452,0.0851658894837873,28.29436260101925
15234060,7.077185577112549,0.2015309627680862,,1.5702337182687276,0.0820666335399176,0.03995298581098355,4.146703925344115,1720.940516,0.0880480918337206,30.90955272593709
15240480,6.745558952568031,0.2005372418384728,,1.4922867039647214,0.082087269465035,0.035653285458637454,4.035643461872807,1719.913894,0.0861561630633548,35.38502226169006
15246901,7.201472480361155,0.1963767364823893,,1.4766087596481814,0.0809664218601527,0.04702783059623995,3.6179320087782116,1689.299041,0.0847096178551307,36.4524667706784
15253304,7.42192189952009,0.1999036509440765,,1.442950254819647,0.0802094329937822,0.0481467913292127,3.5556075312283992,1679.472044,0.0841111299189057,35.49294252294856
15259748,7.250500253263425,0.1931563546600577,,1.4154431010372543,0.0776778577337461,0.05278549913063185,3.60644539630533,1627.907956,0.080648122195921,33.10755190758613
15266197,6.97514678041162,0.1905381049145774,,1.364014070376307,0.07789157075537,0.0522514038357776,3.8132985896692815,1628.893461,0.0810531980757643,33.50364942720846
15272549,7.290264440028274,0.1879044921192667,,1.424996597465669,0.0809367064631394,0.058591820071880754,3.6981273146883877,1612.069698,0.0811314197047162,32.6815095520244
15278939,7.158470219602759,0.188201850021922,,1.4552369512038992,0.0799110583276693,0.0722844467226322,3.7680603791403637,1603.054938,0.0798419994652039,31.57970667000782
15285449,7.3750751185820675,0.2036137938321164,,1.5151056579341624,0.079986680261412,0.1116942364187371,4.06245909562499,1730.6228199999998,0.0849454613155949,38.59983741680441
15291832,7.118122641989185,0.1901031798306129,,1.4996317607653602,0.0756636911404287,0.1089679628563584,4.264332476571553,1687.347435,0.082695149574277,34.98763812693424
15298282,7.220953597887303,0.1835481312682158,,1.5023206957467776,0.0760781828159109,0.10901006497706185,4.0750244862375755,1693.5695700000003,0.0825681817962101,34.09384855148964
15304710,7.69296298825147,0.1970844694155323,,1.5592894404954318,0.0793319204514764,0.11323892619662454,4.088931619011749,1769.834497,0.0844617151906676,33.7061291280301
15311046,6.981223406261129,0.1895066287350705,,1.4371920164841874,0.0737654821453346,0.10017182662923195,3.8108995830023007,1700.430133,0.0809682116520176,32.667907125473626
15317428,6.94606243359921,0.2045405592423858,,1.5791223168331974,0.0810336759440602,0.12888808480598876,4.173546081708743,1845.794803,0.085763568826533,34.35728072515571
15323743,6.69822239140017,0.2023740380861553,,1.5257110948708403,0.0807108459272616,0.12918591261864204,4.005070398887872,1872.784407,0.0850655811970916,33.68847169636659
15330086,6.807466123055024,0.2132418080537148,,1.5683009243325703,0.0827537288678938,0.14074793856772794,4.130805425028995,1956.6305170000003,0.0886155441286894,33.879241341596746
15336461,6.5901229527224485,0.2174530632986547,,1.5304261955392828,0.0825084840722582,0.14762103336533255,3.977309404381858,1974.696288,0.0882360110154551,33.66402765297372
15342775,6.407363179588562,0.21390397805697,,1.470694637178917,0.0804780924525667,0.13327016731929486,3.7916125157209093,1929.32822,0.0855039379956752,32.826876886207174
15349050,6.129876164774002,0.2079661158127173,,1.4386993557491483,0.0757321584084919,0.12702624680928296,3.650011114953004,1890.8145080000002,0.0830421541911256,31.46618059119473
15355426,5.982937295121394,0.2016375663959412,,1.4155878221606542,0.0704581064881637,0.1284107805549345,3.658662826936766,1868.911629,0.0819189374081466,30.88638863361315
15361716,5.8512008653539365,0.1977092878994665,,1.3623335067495757,0.0683523389391414,0.13643899211830873,3.470484152958889,1826.35947,0.0796163251556206,29.44858587712497
15368062,6.124600260767076,0.1981866810101647,,1.3083330207440844,0.0736710906758946,0.13770480131897006,3.2753263820653813,1843.497805,0.0784589865533292,29.25560942176584
15374314,6.289479810738783,0.1717759037984988,,1.1736257928376301,0.0637979705465551,0.11008048976456719,2.7812224354947714,1602.791821,0.0682056525783806,25.967743958579536
15380667,6.3760068789977336,0.1802571938109249,,1.1595738395796777,0.0619785708912761,0.10222291010403364,2.7403099066156504,1570.091447,0.0672122821968448,26.302686529177613
15387033,6.743773869378947,0.1885352008734928,,1.2002981473701828,0.0619389726989744,0.1063538733711415,3.080671890321595,1616.337938,0.0689916953948363,27.692589902213125
15393302,6.621886325392602,0.1884556276718365,16.18580924,1.19146565548734,0.0614130066660745,0.1041527554816023,2.9984023651131864,1618.580924,0.06863854662268,27.680051771080183
15399653,6.425010205006746,0.1878565301550617,16.59244597,1.2118889238525252,0.0622914083513006,0.09929507236901375,3.0567235696826067,1659.2445970000003,0.0702478823218623,27.73378310854604
15405906,6.281156596699551,0.1777525319177736,0.0777672094351415,1.2036762505094978,0.0593514457925149,0.0983299618138116,3.0382442319227314,1653.995697,0.0695804753078853,27.458482496451623
15412115,6.294013749980655,0.1702894863608669,0.0635791541240711,1.1923576794205542,0.0597372118970408,0.09861325129237244,2.9978269991346282,1687.965294,0.0706126426871716,26.978180533898268
15418361,5.818151864197227,0.1521788306478723,0.0608038267706554,1.0554609743079402,0.0545993659732118,0.08560916599696475,2.6897141603839927,1498.629425,0.0638536137026829,24.289975757947232
15424591,5.666354535680469,0.1541679625301951,0.0545256729888932,1.0640788186982089,0.0526141046091053,0.08367248806418745,2.8957505136548933,1489.49621,0.0634892870022471,23.835685913431465
15430828,5.611458065534625,0.147811353403806,0.0569496199982889,0.9963271473822684,0.0502674888733371,0.08404979894323869,2.9732213150659828,1423.2920159999999,0.0603718237755139,22.13203842985524
15437150,5.774273360771472,0.1640296566271888,0.065334060997001,1.097666931332381,0.0547664138549702,0.09219063860634774,3.4610607089623784,1550.676219,0.0647926906414876,23.90575805690065
15443366,5.836424029783357,0.1587881722212601,0.0605631707688737,1.0412282861356466,0.0541809023012136,0.09114632453823225,2.983747323382768,1517.113189,0.0611154511765021,22.968319399288387
15449619,5.740447231056487,0.1604364369983785,0.0649733697504916,1.0355914431862767,0.0545116004983442,0.0921999603529521,2.9297247622340032,1545.99999,0.0598921566987053,22.99881156858355
15455880,5.686338642787009,0.1704644250964131,0.0630476071877467,1.056355030166027,0.0563422735779551,0.0930814407437645,2.916693316930204,1582.070689,0.0607800239894805,23.276784723677665
15462171,6.111159823221413,0.1705627387168389,0.0609190515437504,1.1078153039873295,0.0565166961203118,0.0695026540124973,3.0164447497432674,1571.679704,0.0600720625332517,23.22736693995873
15468371,5.989537962231898,0.1780551993265846,0.0602380680726473,1.1226156587802374,0.0561221847621527,0.067345816698967,2.9150299742032955,1550.403972,0.0593101530952965,23.05435305905522
15474641,6.318521317694861,0.1820102762269468,0.0554203334009153,1.1508467924422403,0.055678475020894,0.0666833136801792,2.9701646756521343,1570.781974,0.0597786009895823,23.17867679569525
15480810,6.4313909933006155,0.1844770487798437,0.0634546673053882,1.2307754673068128,0.0582360296152565,0.070563416201266,2.9884535239185084,1614.406053,0.0610818800738224,22.951224451195674
15487070,6.090718305214678,0.1750402197828585,0.0599303070926849,1.1444645794926518,0.0565777419128811,0.06803112673027639,2.792156211997785,1557.0138860000002,0.0581617243893471,21.40961652347293
15493287,6.153706193083778,0.1957920493158795,0.0646180337106619,1.249897273820117,0.0589790364792086,0.07095750448963026,2.9789376145101754,1623.097276,0.0607658295256377,22.70005334361168
15499578,6.1962346539073305,0.1907797502658178,0.0662912211877485,1.315622406024152,0.0591373377723982,0.07186258822661955,2.9078513978863167,1627.453712,0.0605381512959108,22.821013121036675
15505647,6.50458822565066,0.2007522098286435,0.0705209697779084,1.3253525490218179,0.0616292477258531,0.07674420967549794,2.9935075242080265,1711.199576,0.062255561498674,23.7259934248737
15511692,6.471950363530969,0.2083623910623222,0.0748164416903407,1.3368104382693713,0.06404091707267,0.0798172548688029,3.0342394840880713,1774.099012,0.0644264698641694,23.72547056428267
15517755,6.538432429699457,0.2042265294970909,0.0729869687508903,1.3024809224697136,0.0635326584471419,0.07814642887134475,2.9554559079069693,1756.2446720000003,0.0633394800993716,23.437995485201405
15523804,6.299179658543979,0.1971898153938168,0.0659253552382061,1.2615697834298052,0.0612523736738406,0.0736796383857723,2.9334484734109756,1707.394176,0.0605646039831652,23.006922818453425
15529868,5.610059322109732,0.1941224806218768,0.0518912726819824,1.172202037780214,0.0558904503982978,0.06393639529629715,2.696892195598481,1568.03662,0.0553682754812277,21.374823604725453
15535777,5.606505044478356,0.2071091935783844,0.0567626330069169,1.1843601460511444,0.0581016170985819,0.0666270402299301,2.71641438289831,1630.07209,0.0562353107319274,21.515514721210828
15542504,5.3346363596190605,0.207061099449566,0.0509197652369498,1.1041468926371838,0.0522412980146546,0.060228243380291854,2.5739062422784715,1466.499399,0.0506296385305873,21.129424113268524
15549597,5.137855028206776,0.2032127770855402,0.0495817590729232,1.125591605565819,0.0510989909378874,0.059646367890409696,2.5694678392174453,1425.950338,0.0493409219127415,20.94964221677128
15556721,5.30815852980213,0.1962362690799957,0.0529398757898901,1.1748792318238235,0.053162373685063,0.06136397198659705,2.723840254377471,1466.213213,0.0505945323796117,22.101030516604222
15563853,5.258237284338305,0.1775317294051521,0.0478695329383676,1.019120544162729,0.0481816931250795,0.056082801610864694,2.438031793888368,1328.919882,0.0465036308455774,20.46624209779232
15570985,5.301923943953071,0.1836990898475658,0.0494729916345715,1.0633972381405377,0.0494368540632362,0.05720557659776135,2.4973559200691,1374.659803,0.0475898834204407,20.698254246350988
15578116,4.769227926169098,0.1894631284784895,0.0471218081054493,1.0302621700232326,0.0473773781608023,0.055268167360084004,2.331450244473391,1317.819012,0.0456594624534887,20.119617992889115
15585172,4.412622539000452,0.1797523408901493,0.0458967347657563,1.0067376104703678,0.0443035345057735,0.0534270786006225,2.2850301995059272,1246.521465,0.0425179819447244,19.53850413241889
15592325,4.415459595800613,0.1979804173236824,0.0498155736074775,1.0872537556132023,0.0466850734336554,0.05660588402778025,2.497717560149791,1323.609239,0.0452140104433445,20.631281896854503
15599495,4.29010600420721,0.210771976273401,0.0606145107146843,1.0775927219541348,0.0457446626748139,0.06123029401394545,2.4717432350774375,1322.49261,0.0449794931380629,20.355389523645645
15606658,4.272918773012707,0.2120305242694247,0.0626379761845897,1.0677446084709827,0.0454132089062809,0.0629569817852779,2.411964300091712,1312.90759,0.0445011854357713,20.39956290911952
15613827,4.320219964908032,0.2148992676829971,0.0815058860484929,1.0394682684070755,0.0432622999739105,0.0714095150607254,2.3251231528991667,1290.0322010000002,0.042156596008418,20.086787175977136
15620974,4.314526657390289,0.2216537312087013,0.0762099326071402,1.0537836410099541,0.0436838217096459,0.06998169906935786,2.3173664408434798,1330.022116,0.0428075575982143,20.14327786041874
15628113,4.213285753826994,0.2370585148067043,0.0796802339712538,1.0637338116104882,0.0414825625870505,0.0720173516073571,2.2627881771374097,1326.675113,0.0419534361315875,20.158197088560787
15635275,4.093593070606557,0.2720384322892374,0.09984593036438,1.0644851707325458,0.0417202242825948,0.0824024071193976,2.4455313900453444,1333.8761909999998,0.0421643037249128,20.409928658746868
15642437,4.097785456303493,0.282578206625405,0.0896024660773838,1.1018687964957004,0.0460425345338665,0.07584408361550755,2.416592679823154,1333.582643,0.0416815315052761,21.332667064330373
15649598,4.09065843948762,0.2795450319141882,0.086039712369955,1.0938199144937355,0.0427167170909793,0.0758331295400719,2.3587784328283945,1320.714043,0.0410217433187917,20.920463089099734
15656729,4.2856221644325,0.2739800234300617,0.0759369693002678,1.0738185523244161,0.0412911778055706,0.07012515049900095,2.306283547461609,1308.197422,0.040488839890599,20.39748237773201
15663907,4.18196441407848,0.2661470431331533,0.0756544223854217,1.0313067044294992,0.04017636920161,0.06868426255951876,2.219503032912054,1272.877777,0.0400553142258729,19.995576550069348
15671068,4.501887115887291,0.2783119959330595,0.0875959070404119,1.08111092718473,0.0416650577504629,0.07670667397452216,2.299222271958506,1319.576367,0.0499045948710347,20.550972584062546
15678200,4.680155585127936,0.2875455169168153,0.0952698793410058,1.1471762082865853,0.0428305570825578,0.0794720087990142,2.3415864314598016,1358.14608,0.0467064274005147,21.0123091664564
15685346,4.705891235358041,0.2924107858716167,0.0895518198773582,1.284413379546453,0.0391762001562467,0.0775900242759439,2.3261776176498654,1350.68009,0.0457911217600995,21.39016907523513
15692500,4.721356353782793,0.2668361131611713,0.0878540615418949,1.3176899825344202,0.0391692810309883,0.07651404766219064,2.256787756935894,1347.321341,0.0437671925363053,21.00459288115176
15699647,4.854024319498489,0.263656568984113,0.0828037108938312,1.3525745243267253,0.0378447187870078,0.07295549550366576,2.2395158596494817,1328.29886,0.0430493363764876,20.7637900419622
15706816,5.040279414639889,0.2638773564990285,0.0835120855572097,1.3611441632342745,0.0369266761578288,0.07438115170724685,2.2148879858617256,1309.9177540000003,0.0423554044988454,20.525080654684047
15713979,5.029596648509083,0.2651624417509095,0.0809549497532566,1.3762710246207153,0.0371065094241652,0.07028967478351314,2.2128697207009322,1316.297066,0.0425662845448219,20.47033030382293
