block_number,timestamp,pool_address,token0_p0,token0_p1,token1_p0,token1_p1,il
13755303,1638835200,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.941163363380061,4.898257728906405,4340.053034,3765.56393,-0.032550164556544026
13761571,1638921600,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.829141542870261,5.077667232551,4293.510591,3844.145141,-0.00942787130573386
13767795,1639008000,0x43AE24960e5534731Fc831386c07755A2dc33D47,6.099771396066562,5.192350265918916,4413.460049,4003.228254,-0.05039303567365705
13774079,1639094400,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.584649571896027,5.056141397744336,4104.191845,3958.757869,-0.05012773168547868
13780505,1639180800,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.340065994204656,4.980442154976241,3890.922465,3870.157771,-0.05176870476097939
13786993,1639267200,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.567479108101387,5.169028463601948,4066.722762,3954.841313,-0.02686034255459102
13793511,1639353600,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.58301315894968,5.290318059791068,4122.894896,3917.989833,-0.00010320653412998482
13800000,1639440000,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.898257728906405,5.100478618780245,3765.56393,3927.294902,-3.1937252298330776e-05
13806389,1639526400,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.077667232551,5.283747901633515,3844.145141,4019.209984,-0.0002820766513145223
13812870,1639612800,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.192350265918916,5.579168133901233,4003.228254,3980.283515,-0.07522731861430154
13819260,1639699200,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.056141397744336,5.959615420134493,3958.757869,4085.286861,-0.22050936167374857
13825732,1639785600,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.980442154976241,5.761971586285719,3870.157771,4034.408838,-0.1355581335496403
13832240,1639872000,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.169028463601948,5.849352250067225,3954.841313,4092.181189,-0.10006369460947573
13838693,1639958400,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.290318059791068,6.219459237389967,3917.989833,4051.852983,-0.20511817120054676
13845238,1640044800,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.100478618780245,6.499502511227835,3927.294902,4028.198175,-0.5858623529907514
13851680,1640131200,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.283747901633515,5.876821873666819,4019.209984,3794.039796,-0.335401093654486
13858111,1640217600,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.579168133901233,5.2979633186004635,3980.283515,3608.90388,-0.02671122710313778
13864517,1640304000,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.959615420134493,5.456937497422853,4085.286861,3696.501259,-0.0017662230854420535
13870990,1640390400,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.761971586285719,5.41125597642525,4034.408838,3666.970572,-0.013360907436865688
13877448,1640476800,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.849352250067225,5.925989356378531,4092.181189,3755.12881,-0.12231904526285309
13883913,1640563200,0x43AE24960e5534731Fc831386c07755A2dc33D47,6.219459237389967,6.250802779595973,4051.852983,3822.751192,-0.04995597942515362
13890394,1640649600,0x43AE24960e5534731Fc831386c07755A2dc33D47,6.499502511227835,7.003241031499421,4028.198175,3750.93234,-0.2657221227166606
13896836,1640736000,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.876821873666819,6.649510181898088,3794.039796,3780.857251,-0.20129858872486306
13903355,1640822400,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.2979633186004635,6.330750011796376,3608.90388,3531.147555,-0.4973175366676852
13909786,1640908800,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.456937497422853,5.978046742769,3696.501259,3404.861771,-0.3746216993856799
13916164,1640995200,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.41125597642525,5.4266345514258765,3666.970572,3177.352887,-0.26642453349035033
13922667,1641081600,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.925989356378531,4.9921819922126245,3755.12881,3080.912727,-0.00872597690119159
13929171,1641168000,0x43AE24960e5534731Fc831386c07755A2dc33D47,6.250802779595973,5.078928060005987,3822.751192,3128.509269,-0.000647262534680948
13935627,1641254400,0x43AE24960e5534731Fc831386c07755A2dc33D47,7.003241031499421,4.889980404703665,3750.93234,3067.473786,-0.31137684172944935
13942116,1641340800,0x43AE24960e5534731Fc831386c07755A2dc33D47,6.649510181898088,4.9460222373864875,3780.857251,3223.009873,-0.23185550184028347
13948581,1641427200,0x43AE24960e5534731Fc831386c07755A2dc33D47,6.330750011796376,5.37791853362075,3531.147555,3367.961722,-0.16739283330425847
13954971,1641513600,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.978046742769,5.046404842171588,3404.861771,3232.56413,-0.17229845180121162
13961398,1641600000,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.4266345514258765,5.1526085049370245,3177.352887,3297.35359,-0.09868188467250238
13967924,1641686400,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.9921819922126245,5.2186539600482975,3080.912727,3327.549803,-0.013318845246612643
13974427,1641772800,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.078928060005987,5.334108982647297,3128.509269,3338.421461,-0.0031679286511598903
13980847,1641859200,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.889980404703665,4.9372627943697776,3067.473786,3195.733013,-0.012275674772044276
13987373,1641945600,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.9460222373864875,5.005041604644133,3223.009873,3153.671621,-0.014119040902516033
13993830,1642032000,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.37791853362075,4.887789205874204,3367.961722,3085.66104,-0.0008038978338342773
14000274,1642118400,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.046404842171588,4.754116000448256,3232.56413,2983.157264,-0.005318765367423595
14006709,1642204800,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.1526085049370245,4.107103262954901,3297.35359,2561.776824,-0.008213212443142215
14013196,1642291200,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.2186539600482975,3.758138539787444,3327.549803,2394.389858,-7.841897697868916e-06
14019700,1642377600,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.334108982647297,3.9482326762411795,3338.421461,2528.556328,-0.006614574701524489
14026166,1642464000,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.9372627943697776,4.204622576889816,3195.733013,2432.505872,-0.1573446634109188
14032631,1642550400,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.005041604644133,4.2964935679615035,3153.671621,2454.392851,-0.12003142221015395
14039103,1642636800,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.887789205874204,4.6327279671974795,3085.66104,2457.698418,-0.37702843312015233
14045591,1642723200,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.754116000448256,4.605976129228975,2983.157264,2419.155582,-0.39433837288553875
14051981,1642809600,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.107103262954901,4.589628033971326,2561.776824,2541.417009,-0.17693064682864357
14058537,1642896000,0x43AE24960e5534731Fc831386c07755A2dc33D47,3.758138539787444,5.388230878871608,2394.389858,2587.627139,-0.9906060216241297
14064994,1642982400,0x43AE24960e5534731Fc831386c07755A2dc33D47,3.9482326762411795,5.300950033333308,2528.556328,2601.271727,-0.8797221918081966
14071449,1643068800,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.204622576889816,5.755819274951732,2432.505872,2681.771923,-0.58290092310882
14077903,1643155200,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.2964935679615035,5.395289894906101,2454.392851,2784.981617,-0.12829906935436508
14084334,1643241600,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.6327279671974795,5.307412071460879,2457.698418,2670.126359,-0.0351790388206763
14090826,1643328000,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.605976129228975,5.292392819915431,2419.155582,2682.111644,-0.01595577934780934
14097298,1643414400,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.589628033971326,5.5127658900757535,2541.417009,2978.860006,-0.00747121964285169
14103763,1643500800,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.388230878871608,5.823690918302496,2587.627139,3009.595677,-0.06721020001212441
14110297,1643587200,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.300950033333308,5.812634532751504,2601.271727,3055.126977,-0.058920549342422746
14116762,1643673600,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.755819274951732,5.814660784742626,2681.771923,3139.23692,-0.27071796482229793
14123257,1643760000,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.395289894906101,5.515928392835308,2784.981617,3119.912477,-0.10444785671364087
14129717,1643846400,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.307412071460879,5.862795377107733,2670.126359,3233.456207,-0.1054856603651455
14136136,1643932800,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.292392819915431,5.225596629338455,2682.111644,3059.496614,-0.25988833595589345
14142693,1644019200,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.5127658900757535,4.817921271140445,2978.860006,2915.899107,-0.16042046482900307
14149082,1644105600,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.823690918302496,4.887028487615499,3009.595677,2904.585399,-0.24392495973091233
14155622,1644192000,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.812634532751504,4.458063637359197,3055.126977,2866.464086,-0.5057775834674261
14162080,1644278400,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.814660784742626,4.543752641119037,3139.23692,2919.358097,-0.3773172619313314
14168515,1644364800,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.515928392835308,5.056869549008533,3119.912477,3178.213626,-0.13872157316237033
14174988,1644451200,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.862795377107733,4.8875133541670985,3233.456207,3119.447525,-0.2660310909260333
14181423,1644537600,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.225596629338455,4.565970284037057,3059.496614,2878.348098,-0.06823386757360828
14187947,1644624000,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.817921271140445,4.38846666285016,2915.899107,2773.356607,-0.023369717789267774
14194414,1644710400,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.887028487615499,4.284041605232519,2904.585399,2750.352125,-0.07430895695743622
14200886,1644796800,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.458063637359197,4.099463433865144,2866.464086,2623.181637,-0.0002919588567573683
14207337,1644883200,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.543752641119037,3.758867380474091,2919.358097,2564.602029,-0.04509578210761811
14213856,1644969600,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.056869549008533,3.9330584572079075,3178.213626,2634.229454,-0.050543396998170564
14220275,1645056000,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.8875133541670985,3.7810188325720056,3119.447525,2580.078429,-0.05584228184537521
14226748,1645142400,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.565970284037057,3.8991840884049473,2878.348098,2585.542992,-0.03197410392851152
14233161,1645228800,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.38846666285016,3.956727327569845,2773.356607,2752.985579,-0.11554572233930527
14239565,1645315200,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.284041605232519,3.886063694509883,2750.352125,2766.384101,-0.1332696197778982
14246091,1645401600,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.099463433865144,3.768288747005147,2623.181637,2610.490823,-0.07872388589839074
14252526,1645488000,0x43AE24960e5534731Fc831386c07755A2dc33D47,3.758867380474091,4.1407507098688905,2564.602029,2907.288489,-0.010265223418193248
14258984,1645574400,0x43AE24960e5534731Fc831386c07755A2dc33D47,3.9330584572079075,4.0984728442152445,2634.229454,2964.416873,-0.07386033305362139
14265473,1645660800,0x43AE24960e5534731Fc831386c07755A2dc33D47,3.7810188325720056,3.992897308683,2580.078429,2945.797931,-0.07607259014771328
14271953,1645747200,0x43AE24960e5534731Fc831386c07755A2dc33D47,3.8991840884049473,3.8196743266276383,2585.542992,2832.215208,-0.15583050224332595
14278388,1645833600,0x43AE24960e5534731Fc831386c07755A2dc33D47,3.956727327569845,3.6521528151348828,2752.985579,2610.824392,-0.00916620993641759
14284853,1645920000,0x43AE24960e5534731Fc831386c07755A2dc33D47,3.886063694509883,3.8456898903247176,2766.384101,2655.501733,-0.011599376317694698
14291333,1646006400,0x43AE24960e5534731Fc831386c07755A2dc33D47,3.768288747005147,3.529238496566693,2610.490823,2542.532928,-0.019167130858033232
14297754,1646092800,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.1407507098688905,3.599510616361891,2907.288489,2484.328058,-0.003671886823664039
14304257,1646179200,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.0984728442152445,3.8816333343782197,2964.416873,2570.41331,-0.09728340123839052
14310661,1646265600,0x43AE24960e5534731Fc831386c07755A2dc33D47,3.992897308683,4.734123880404751,2945.797931,2718.370909,-0.780065836826116
14317108,1646352000,0x43AE24960e5534731Fc831386c07755A2dc33D47,3.8196743266276383,4.446174645309853,2832.215208,2604.400542,-0.6906422565648551
14323607,1646438400,0x43AE24960e5534731Fc831386c07755A2dc33D47,3.6521528151348828,4.180237135229867,2610.824392,2555.104598,-0.30585700831373686
14329982,1646524800,0x43AE24960e5534731Fc831386c07755A2dc33D47,3.8456898903247176,4.227935753006247,2655.501733,2561.875441,-0.21300496971008442
14336402,1646611200,0x43AE24960e5534731Fc831386c07755A2dc33D47,3.529238496566693,3.89027749869046,2542.532928,2507.085698,-0.1550302559078398
14342845,1646697600,0x43AE24960e5534731Fc831386c07755A2dc33D47,3.599510616361891,3.996036380394406,2484.328058,2583.202346,-0.05356727250391824
14349241,1646784000,0x43AE24960e5534731Fc831386c07755A2dc33D47,3.8816333343782197,3.8930230511359785,2570.41331,2613.566273,-0.002352593477772391
14355748,1646870400,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.734123880404751,4.181891400378838,2718.370909,2761.638671,-0.24388942170001648
14362226,1646956800,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.446174645309853,4.410880103236888,2604.400542,2810.477205,-0.08839042852765155
14368554,1647043200,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.180237135229867,5.05063905334753,2555.104598,2940.010783,-0.029793204814465568
14375066,1647129600,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.227935753006247,5.1753362098253515,2561.875441,2938.54604,-0.052813789699823754
14381394,1647216000,0x43AE24960e5534731Fc831386c07755A2dc33D47,3.89027749869046,5.230552879081294,2507.085698,2850.398629,-0.3505085569207478
14387853,1647302400,0x43AE24960e5534731Fc831386c07755A2dc33D47,3.996036380394406,4.9611744227683054,2583.202346,2887.794743,-0.13733044458061894
14394258,1647388800,0x43AE24960e5534731Fc831386c07755A2dc33D47,3.8930230511359785,5.139445495134066,2613.566273,2956.859416,-0.29705096662639985
14400650,1647475200,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.181891400378838,5.3649935402471405,2761.638671,3023.371476,-0.31353637844119264
14407074,1647561600,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.410880103236888,5.24569188148561,2810.477205,3103.516295,-0.06869111014927709
14413494,1647648000,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.05063905334753,5.036380812465707,2940.010783,3092.437795,-0.035598581440432486
14419937,1647734400,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.1753362098253515,5.0893913514481435,2938.54604,3136.594681,-0.08392743287104487
14426365,1647820800,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.230552879081294,5.425046720610036,2850.398629,3286.853686,-0.14018641415514121
14432776,1647907200,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.9611744227683054,5.375293905312587,2887.794743,3325.964726,-0.04664067836692709
14439219,1647993600,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.139445495134066,5.672905677551632,2956.859416,3387.106232,-0.017195225417876436
14445661,1648080000,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.3649935402471405,6.619104430651455,3023.371476,3377.09907,-0.123428161304584
14452089,1648166400,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.24569188148561,6.770451566929578,3103.516295,3265.54222,-0.5193233854627666
14458509,1648252800,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.036380812465707,7.696350827191442,3092.437795,3440.399216,-1.246442558281724
14464914,1648339200,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.0893913514481435,7.136156330619592,3136.594681,3439.500385,-0.7506637098471991
14471310,1648425600,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.425046720610036,7.251694625991376,3286.853686,3511.178859,-0.6249786382226952
14477775,1648512000,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.375293905312587,6.976705479254655,3325.964726,3514.831211,-0.52572802960833
14484226,1648598400,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.672905677551632,6.067856684865458,3387.106232,3400.694393,-0.05006567952478003
14490623,1648684800,0x43AE24960e5534731Fc831386c07755A2dc33D47,6.619104430651455,5.419075458650685,3377.09907,3161.357312,-0.22409518121468963
14497036,1648771200,0x43AE24960e5534731Fc831386c07755A2dc33D47,6.770451566929578,5.6662112730250955,3265.54222,3224.866496,-0.34145676862259444
14503463,1648857600,0x43AE24960e5534731Fc831386c07755A2dc33D47,7.696350827191442,5.1411340062916695,3440.399216,3175.160392,-1.29201159854051
14509823,1648944000,0x43AE24960e5534731Fc831386c07755A2dc33D47,7.136156330619592,5.338333261662917,3439.500385,3249.906304,-0.6780295488395538
14516244,1649030400,0x43AE24960e5534731Fc831386c07755A2dc33D47,7.251694625991376,5.093415070243737,3511.178859,3197.787278,-0.8377699205648459
14522572,1649116800,0x43AE24960e5534731Fc831386c07755A2dc33D47,6.976705479254655,4.484388510595677,3514.831211,2973.319228,-0.9356368355485367
14529007,1649203200,0x43AE24960e5534731Fc831386c07755A2dc33D47,6.067856684865458,4.907995052401847,3400.694393,3018.266921,-0.10765130590121297
14535422,1649289600,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.419075458650685,5.107264210165263,3161.357312,3108.933315,-0.02261591116633488
14541846,1649376000,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.6662112730250955,5.224749227882372,3224.866496,3013.25092,-0.0021917988282438294
14548183,1649462400,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.1411340062916695,5.348419833348716,3175.160392,3027.262383,-0.09503137813273721
14554610,1649548800,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.338333261662917,5.241830961761715,3249.906304,3058.449312,-0.022547880884449256
14561016,1649635200,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.093415070243737,5.020309526189689,3197.787278,2977.523282,-0.040471125680263675
14567465,1649721600,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.484388510595677,5.1525150503044,2973.319228,3053.958103,-0.1569397234351122
14573909,1649808000,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.907995052401847,6.106829798000402,3018.266921,3094.622759,-0.466493124107048
14580216,1649894400,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.107264210165263,6.584740635232935,3108.933315,3066.837387,-0.8893099710072239
14586627,1649980800,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.224749227882372,5.890892404909262,3013.25092,2974.629805,-0.22037675914629018
14593047,1650067200,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.348419833348716,5.423233264677562,3027.262383,2952.631032,-0.018866556984420413
14599459,1650153600,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.241830961761715,5.7951200984538325,3058.449312,2925.353178,-0.26165432790533627
14605880,1650240000,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.020309526189689,5.893825659696951,2977.523282,2919.722722,-0.4037131651041692
14612239,1650326400,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.1525150503044,6.15828853726748,3053.958103,3000.806133,-0.4776613094418347
14618643,1650412800,0x43AE24960e5534731Fc831386c07755A2dc33D47,6.106829798000402,5.418370384108432,3094.622759,2798.270227,-0.004487722571022701
14625064,1650499200,0x43AE24960e5534731Fc831386c07755A2dc33D47,6.584740635232935,5.857931230325575,3066.837387,2880.614736,-0.03686556334346891
14631358,1650585600,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.890892404909262,5.544193289592889,2974.629805,2922.990004,-0.02326287876666111
14637768,1650672000,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.423233264677562,4.988026658404808,2952.631032,2803.81221,-0.012746822563280968
14644142,1650758400,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.7951200984538325,4.333002736309734,2925.353178,2717.555513,-0.5861311572780581
14650516,1650844800,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.893825659696951,4.791243655868848,2919.722722,2816.69365,-0.3652118124142567
14656860,1650931200,0x43AE24960e5534731Fc831386c07755A2dc33D47,6.15828853726748,4.690502263926702,3000.806133,2852.919109,-0.6113713404223509
14663174,1651017600,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.418370384108432,4.600239712812429,2798.270227,2772.245064,-0.2970338432203845
14669564,1651104000,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.857931230325575,5.0211677608897824,2880.614736,2926.299866,-0.35961263890672557
14675900,1651190400,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.544193289592889,4.492762944690614,2922.990004,2735.270596,-0.2583064820871894
14682282,1651276800,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.988026658404808,4.573851137925735,2803.81221,2687.325123,-0.024472060171010224
14688633,1651363200,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.333002736309734,4.323609169540408,2717.555513,2629.164695,-0.01193109104740131
14695015,1651449600,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.791243655868848,4.211990674076407,2816.69365,2508.533551,-0.002108967611891277
14701368,1651536000,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.690502263926702,3.200261941749974,2852.919109,2226.751183,-0.22572939565146388
14707704,1651622400,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.600239712812429,3.2666302403017893,2772.245064,2333.3898,-0.36022500181976946
14713965,1651708800,0x43AE24960e5534731Fc831386c07755A2dc33D47,5.0211677608897824,2.482226305732507,2926.299866,2068.76274,-1.578485456794143
14720256,1651795200,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.492762944690614,2.4975021750923845,2735.270596,1948.387988,-0.7635915012402683
14726562,1651881600,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.573851137925735,2.5724394413529783,2687.325123,1997.932484,-0.9656479469011381
14732824,1651968000,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.323609169540408,2.7212020428829335,2629.164695,2052.652678,-0.5776203839164107
14739153,1652054400,0x43AE24960e5534731Fc831386c07755A2dc33D47,4.211990674076407,3.02437679278032,2508.533551,2137.010144,-0.3641463490134278
14745349,1652140800,0x43AE24960e5534731Fc831386c07755A2dc33D47,3.200261941749974,2.6978945576096067,2226.751183,2015.334593,-0.06298397886426166
14751553,1652227200,0x43AE24960e5534731Fc831386c07755A2dc33D47,3.2666302403017893,2.8726340152982845,2333.3898,2087.372148,-0.003660757364298828
14757898,1652313600,0x43AE24960e5534731Fc831386c07755A2dc33D47,2.482226305732507,2.4598221799993767,2068.76274,1907.338961,-0.06507982169646764
14764083,1652400000,0x43AE24960e5534731Fc831386c07755A2dc33D47,2.4975021750923845,2.6825328215565243,1948.387988,2014.318482,-0.018229871795727437
14770450,1652486400,0x43AE24960e5534731Fc831386c07755A2dc33D47,2.5724394413529783,2.545323126865196,1997.932484,1955.854486,-0.0014280794539023312
14776688,1652572800,0x43AE24960e5534731Fc831386c07755A2dc33D47,2.7212020428829335,2.5680964386623817,2052.652678,1970.362114,-0.0036094872349012874
14782979,1652659200,0x43AE24960e5534731Fc831386c07755A2dc33D47,3.02437679278032,2.7356313796537424,2137.010144,2041.019221,-0.03695935717086263
14789270,1652745600,0x43AE24960e5534731Fc831386c07755A2dc33D47,2.6978945576096067,2.5828417729078557,2015.334593,1962.886282,-0.0037031208296567364
14795550,1652832000,0x43AE24960e5534731Fc831386c07755A2dc33D47,2.8726340152982845,2.609530125329064,2087.372148,1973.082907,-0.019748052801449312
14801795,1652918400,0x43AE24960e5534731Fc831386c07755A2dc33D47,2.4598221799993767,2.543540136774306,1907.338961,1937.723764,-0.0038995953433040853
14807910,1653004800,0x43AE24960e5534731Fc831386c07755A2dc33D47,2.6825328215565243,2.361200181087271,2014.318482,1788.293397,-0.0009185319562843297
14814064,1653091200,0x43AE24960e5534731Fc831386c07755A2dc33D47,2.545323126865196,2.4236732161770687,1955.854486,1713.044174,-0.08726048369801509
14820219,1653177600,0x43AE24960e5534731Fc831386c07755A2dc33D47,2.5680964386623817,2.484371512577784,1970.362114,1790.222636,-0.049171338910369844
14826338,1653264000,0x43AE24960e5534731Fc831386c07755A2dc33D47,2.7356313796537424,2.5779745569472308,2041.019221,1808.318571,-0.047557441687717805
14832560,1653350400,0x43AE24960e5534731Fc831386c07755A2dc33D47,2.5828417729078557,3.3430592929307243,1962.886282,1989.035278,-0.7442125710165892
14838638,1653436800,0x43AE24960e5534731Fc831386c07755A2dc33D47,2.609530125329064,3.130305594623698,1973.082907,1938.294869,-0.4966815211138065
14844801,1653523200,0x43AE24960e5534731Fc831386c07755A2dc33D47,2.543540136774306,2.871502786707695,1937.723764,1816.133102,-0.43128048001229713
14850895,1653609600,0x43AE24960e5534731Fc831386c07755A2dc33D47,2.361200181087271,3.04687774120639,1788.293397,1831.521566,-0.6636791700664002
14857111,1653696000,0x43AE24960e5534731Fc831386c07755A2dc33D47,2.4236732161770687,2.689734469004466,1713.044174,1766.602251,-0.06725572190604545
14863274,1653782400,0x43AE24960e5534731Fc831386c07755A2dc33D47,2.484371512577784,2.6735218692725384,1790.222636,1792.912479,-0.06454144973816467
14869429,1653868800,0x43AE24960e5534731Fc831386c07755A2dc33D47,2.5779745569472308,2.61603989574205,1808.318571,1800.971998,-0.004384335303242448
14875531,1653955200,0x43AE24960e5534731Fc831386c07755A2dc33D47,3.3430592929307243,2.7324298625241696,1989.035278,1852.469225,-0.2127118489338442
14881678,1654041600,0x43AE24960e5534731Fc831386c07755A2dc33D47,3.130305594623698,2.7408167567554393,1938.294869,1810.108437,-0.05190453680128382
14887796,1654128000,0x43AE24960e5534731Fc831386c07755A2dc33D47,2.871502786707695,2.6502371884464893,1816.133102,1789.808547,-0.05374406977060042
14893958,1654214400,0x43AE24960e5534731Fc831386c07755A2dc33D47,3.04687774120639,2.674477971311599,1831.521566,1779.106657,-0.12820352481636155
14900090,1654300800,0x43AE24960e5534731Fc831386c07755A2dc33D47,2.689734469004466,2.457990001909277,1766.602251,1652.757457,-0.0068942387999815224
14905987,1654387200,0x43AE24960e5534731Fc831386c07755A2dc33D47,2.6735218692725384,2.308785762958228,1792.912479,1523.328556,-0.003308286367365021
14911930,1654473600,0x43AE24960e5534731Fc831386c07755A2dc33D47,2.61603989574205,2.1921872921934495,1800.971998,1426.738698,-0.03943022297440146
14917722,1654560000,0x43AE24960e5534731Fc831386c07755A2dc33D47,2.7324298625241696,1.8902530187555033,1852.469225,1202.416938,-0.05070803130035051
14923680,1654646400,0x43AE24960e5534731Fc831386c07755A2dc33D47,2.7408167567554393,1.8333064245525879,1810.108437,1204.716101,-0.000313497305604038
14929562,1654732800,0x43AE24960e5534731Fc831386c07755A2dc33D47,2.6502371884464893,1.9587660240362461,1789.808547,1230.207905,-0.06583208086949899
14935369,1654819200,0x43AE24960e5534731Fc831386c07755A2dc33D47,2.674477971311599,1.7202171639804764,1779.106657,1050.034019,-0.09234690593959982
14941265,1654905600,0x43AE24960e5534731Fc831386c07755A2dc33D47,2.457990001909277,1.7384260356241945,1652.757457,1082.893291,-0.07300321034807711
